#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:dna_2" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:dna_2" name="birthDiffRate">1.0</parameter>
#            <tree id="Tree.t:dna_2">
#                <taxonset id="TaxonSet.dna_1" spec="beast.evolution.alignment.TaxonSet">
#                    <alignment filter="1::3" id="dna_1" spec="beast.evolution.alignment.FilteredAlignment">
#                    </alignment>
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="ClockPrior.c:dna_2" name="distribution">
#            <parameter id="clockRate.c:dna_2" name="x">1.0</parameter>
#            <Uniform id="Uniform.6" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="YuleBirthRatePrior.t:dna_2" name="distribution" x="@birthRate.t:dna_2">
#            <Uniform id="Uniform.4.dna_1" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ClockPrior.c:dna_3" name="distribution">
#            <parameter id="clockRate.c:dna_3" name="x">1.0</parameter>
#            <Uniform id="Uniform.9" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="KappaPrior.s:dna_1" name="distribution">
#            <parameter id="kappa.s:dna_1" lower="0.0" name="x">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.1" name="distr">
#                <parameter estimate="false" id="RealParameter.6" name="M">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.7" name="S">1.25</parameter>
#            </LogNormal>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@dna_1" id="treeLikelihood.dna_1" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:dna_2">
#            <siteModel id="SiteModel.s:dna_1" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:dna_1" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:dna_1" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:dna_1" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:dna_1" kappa="@kappa.s:dna_1" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies id="estimatedFreqs.s:dna_1" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:dna_1" lower="0.0" name="frequencies" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:dna_1" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:dna_1" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#        <distribution id="treeLikelihood.dna_2" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:dna_2">
#            <data data="@dna" filter="2::3" id="dna_2" spec="beast.evolution.alignment.FilteredAlignment"/>
#            <siteModel id="SiteModel.s:dna_2" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:dna_2" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:dna_2" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:dna_2" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:dna_2" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:dna_2" id="StrictClock.c:dna_2" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#        <distribution id="treeLikelihood.dna_3" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:dna_2">
#            <data data="@dna" filter="3::3" id="dna_3" spec="beast.evolution.alignment.FilteredAlignment"/>
#            <siteModel id="SiteModel.s:dna_3" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:dna_3" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:dna_3" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:dna_3" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:dna_3" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:dna_3" id="StrictClock.c:dna_3" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.1	treeLikelihood.2	treeLikelihood.3	TreeHeight	clockRate.2	clockRate.3	YuleModel	birthRate	kappa	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4
285000	-4782.4847136117805	-4789.058115014904	6.573401403123124	-1371.794137137126	-750.6192246880269	-2666.644753189751	0.16607653715307266	0.2795006986619259	3.816963796915372	8.548277856178467	4.540793585243355	2.2767285468734584	0.26041291544505313	0.228988280591124	0.2691242235461156	0.24147458041770772
286000	-4784.098017078884	-4792.957789092483	8.859772013598146	-1374.6854720586605	-752.1064755032729	-2666.165841530549	0.14561161279497342	0.3517636785343846	4.144756720183167	10.83464846665349	7.854341388567097	2.2767285468734584	0.26041291544505313	0.228988280591124	0.2691242235461156	0.24147458041770772
287000	-4782.87293922282	-4791.285416641331	8.412477418510768	-1373.531322866979	-750.1839472196187	-2667.570146554733	0.14713267723757037	0.3112684920197534	4.460186631274176	10.387353871566113	12.149935995487223	2.2767285468734584	0.26041291544505313	0.228988280591124	0.2691242235461156	0.24147458041770772
288000	-4782.536002386264	-4789.585346890037	7.049344503772571	-1374.281667975908	-751.3383890089999	-2663.9652899051284	0.17857153449702612	0.2793965600713893	3.635207432450545	9.024220956827914	8.59740397480059	2.2767285468734584	0.26041291544505313	0.24322088057007388	0.2691242235461156	0.22724198043875785
289000	-4783.2275100098905	-4791.491924146503	8.264414136612892	-1373.8811034216455	-750.4945387408679	-2667.11628198399	0.15606391151164686	0.30158788089989375	4.067360162938043	10.239290589668235	7.222658381673185	2.2767285468734584	0.26041291544505313	0.24003409052875943	0.27231101358743004	0.22724198043875785
290000	-4785.040167599051	-4793.356188718213	8.316021119162565	-1379.0782905966703	-754.3062546404573	-2659.9716434810853	0.14793702030310346	0.38435971151505544	4.157858786822668	10.406091007865992	9.646694295881247	2.578201450406202	0.26041291544505313	0.24003409052875943	0.27231101358743004	0.22724198043875785
291000	-4788.096245382959	-4795.232776625796	7.13653124283678	-1376.229437910252	-757.7891681996632	-2661.2141705158806	0.1646368786958926	0.21240017567863467	3.5343460628708496	9.226601131540207	9.968156686831303	2.578201450406202	0.26041291544505313	0.24003409052875943	0.27231101358743004	0.22724198043875785
292000	-4787.424034547263	-4796.055754899762	8.63172035249937	-1368.4141732854537	-747.3798519069863	-2680.261729707322	0.14743846562290813	0.32000273056304185	4.661913706786973	10.721790241202797	13.950516401858113	2.578201450406202	0.2709051899702517	0.2549996473744008	0.24685318221659006	0.22724198043875785
293000	-4781.393620952377	-4790.20610813959	8.812487187212623	-1373.009472379739	-751.0797091368996	-2666.1169266229504	0.1440527991567737	0.33608161849588436	4.441220880021893	10.90255707591605	8.558756398609578	2.578201450406202	0.2709051899702517	0.2549996473744008	0.24685318221659006	0.22724198043875785
294000	-4788.224236272744	-4796.226386998827	8.002150726083086	-1378.3881732622683	-753.1261461151126	-2664.712067621446	0.15910668152077392	0.322766689284805	4.139225542536504	10.092220614786513	9.64828898060171	2.578201450406202	0.2709051899702517	0.2549996473744008	0.24685318221659006	0.22724198043875785
295000	-4785.192840622274	-4793.799579573053	8.606738950779276	-1373.959165049337	-750.1455493266492	-2669.694865197067	0.15058467088086105	0.3523642102263413	4.215398636334438	10.696808839482703	10.360493548765112	2.578201450406202	0.2709051899702517	0.2549996473744008	0.24685318221659006	0.22724198043875785
296000	-4792.7810276804785	-4802.071189718436	9.290162037956954	-1381.492689194718	-751.8621839429135	-2668.7163165808042	0.1398350655426794	0.37207814167689585	4.60938728314699	11.38023192666038	11.334163737927655	2.578201450406202	0.2709051899702517	0.2549996473744008	0.24685318221659006	0.22724198043875785
297000	-4784.623454448782	-4791.6817850048665	7.058330556084781	-1376.1678747980193	-753.7413559625477	-2661.7725542443	0.16242173311014388	0.3303411025840227	3.529569359419955	9.194436895063369	11.484246796461637	2.7020555103447954	0.2709051899702517	0.2549996473744008	0.24685318221659006	0.22724198043875785
298000	-4787.532171219083	-4794.56931951742	7.037148298337114	-1373.8674113447173	-749.7224510029556	-2670.979457169747	0.1733960348752803	0.3017598588045898	3.511772585205149	9.173254637315702	6.099379099886681	2.7020555103447954	0.2709051899702517	0.2549996473744008	0.24685318221659006	0.22724198043875785
299000	-4780.836423903845	-4788.395130992629	7.558707088784408	-1372.1281922070245	-751.2537483412108	-2665.013190444394	0.16638443110041534	0.265643882612591	3.652624889666972	9.694813427762996	7.156718418863518	2.7020555103447954	0.2709051899702517	0.2549996473744008	0.24685318221659006	0.22724198043875785
300000	-4781.276196549689	-4788.63750856064	7.361312010950418	-1370.9523905623705	-750.9342909946713	-2666.7508270035974	0.17305103450488984	0.30455598531509487	3.9968116418382573	9.497418349929006	8.9613565758311	2.7020555103447954	0.2709051899702517	0.2549996473744008	0.24685318221659006	0.22724198043875785
301000	-4782.5523524142145	-4790.142806807356	7.590454393141138	-1376.4243266882377	-752.3182038930535	-2661.4002762260643	0.1601784264944956	0.30294267852733525	3.700729773969324	9.726560732119726	7.197051712915865	2.7020555103447954	0.2709051899702517	0.2549996473744008	0.2186828631287282	0.2554122995266197
302000	-4781.515035291007	-4789.333554031272	7.818518740264868	-1374.257248328165	-750.9462235788241	-2664.130082124283	0.15719110739818062	0.2985745038032849	4.2209303565872025	9.954625079243456	6.737340975112883	2.7020555103447954	0.2709051899702517	0.2549996473744008	0.2186828631287282	0.2554122995266197
303000	-4784.388307304985	-4790.532748072804	6.144440767818982	-1376.8807504506965	-753.416027087991	-2660.2359705341164	0.16703579975343733	0.23538868564409804	3.5997883887656137	8.28054710679757	12.197027377279166	2.7020555103447954	0.26375240872292743	0.2549996473744008	0.22583564437605244	0.2554122995266197
304000	-4782.094923587791	-4789.7164836842585	7.621560096468069	-1371.7970905423351	-750.5945481355383	-2667.324845006385	0.16007229080369795	0.34478237617518703	3.7746649373726187	9.757666435446657	11.65905701092291	2.7020555103447954	0.2592000202876633	0.2549996473744008	0.2303880328113166	0.2554122995266197
305000	-4779.909943768667	-4787.0882546069315	7.178310838264587	-1373.0852693406425	-750.958279774976	-2663.0447054913125	0.1703887807688407	0.293668051741536	3.7287703818850617	9.314417177243175	6.203079333142887	2.7020555103447954	0.2592000202876633	0.2549996473744008	0.2303880328113166	0.2554122995266197
306000	-4783.262891607363	-4791.643939693753	8.381048086390646	-1372.7793571861437	-750.3168764385333	-2668.5477060690755	0.14846290947372642	0.3756137232557003	4.404173173746529	10.517154425369233	11.36498762099823	2.7020555103447954	0.2592000202876633	0.21371010421941847	0.27167757596629893	0.2554122995266197
307000	-4780.8972694492095	-4787.8214070120775	6.924137562868356	-1372.1780650418182	-750.9504364131278	-2664.6929055571322	0.17957694388498047	0.2913762710720077	3.7000288747109034	8.960543344775347	9.36556918630998	2.436312982798491	0.2592000202876633	0.22716464712147064	0.27167757596629893	0.24195775662456753
308000	-4782.655740596086	-4790.488228173445	7.8324875773596485	-1372.8003804722428	-750.4567953307712	-2667.2310523704314	0.16668999264589507	0.32565522598795443	4.081295863672463	9.86889335926664	7.0035387698262666	2.436312982798491	0.2592000202876633	0.22716464712147064	0.28475522656439417	0.2288801060264723
309000	-4787.323345187117	-4794.337902125064	7.014556937946688	-1374.7887338585024	-749.3699905692479	-2670.179177697314	0.18166193961047095	0.2643274128268965	3.6453907999088164	9.050962719853679	6.12384382719611	2.436312982798491	0.2592000202876633	0.22954780291137236	0.28475522656439417	0.22649695023657057
310000	-4785.077172928944	-4793.03060199953	7.953429070586222	-1373.0165442949187	-749.9268851429496	-2670.0871725616616	0.1615268592371524	0.3566030071377136	3.945219344267794	9.954267564588893	7.877945499523812	2.343676016397715	0.2592000202876633	0.2297601193740313	0.28475522656439417	0.22628463377391164
311000	-4783.000570785294	-4791.0380782064	8.037507421105854	-1368.796576012815	-749.7936410328846	-2672.4478611607005	0.16118895590322493	0.3347287756314331	4.066962963790983	10.038345915108525	9.201009197486819	2.343676016397715	0.262323131631062	0.2501006509170941	0.26129158367793265	0.22628463377391164
312000	-4782.57696860353	-4789.260312393246	6.683343789715946	-1369.423085347532	-750.0275887771014	-2669.809638268612	0.17860461529717017	0.33661265687848835	3.7878717826271213	8.684182283718616	4.8103256051473045	2.343676016397715	0.2604615933494636	0.2519621891986925	0.26129158367793265	0.22628463377391164
313000	-4782.36972311966	-4789.930034901298	7.5603117816381	-1375.69228996592	-753.396474764764	-2660.8412701706143	0.16533274223002745	0.328138545082625	3.6627284988529594	9.56115027564077	9.43785346976115	2.343676016397715	0.265744793629156	0.2519621891986925	0.26129158367793265	0.22100143349421925
314000	-4784.923442589273	-4791.741132169333	6.817689580059391	-1373.92796168707	-751.5603512527158	-2666.252819229547	0.18455815111684545	0.29721207800164995	3.5289534904513578	8.818528074062062	7.743329090125118	2.343676016397715	0.265744793629156	0.2519621891986925	0.26129158367793265	0.22100143349421925
315000	-4783.067684738026	-4791.228869439483	8.161184701456854	-1372.4674878484834	-752.7862591728948	-2665.9751224181045	0.15717230845089183	0.3900566521498992	3.985964317469808	10.162023195459525	9.115407727611794	2.343676016397715	0.265744793629156	0.2519621891986925	0.26129158367793265	0.22100143349421925
316000	-4782.481443385193	-4790.37670334831	7.895259963116682	-1373.5690356679409	-750.3219040439863	-2666.485763636383	0.15131822258480995	0.32093961392651527	3.9828325072875974	9.896098457119352	12.962465838647887	2.343676016397715	0.265744793629156	0.27527729341044566	0.26129158367793265	0.1976863292824661
317000	-4783.721262758932	-4790.677828791294	6.95656603236175	-1373.8079445376623	-751.866024685047	-2665.0038595685846	0.16393045386403898	0.343355810653395	3.8544622571030023	8.95740452636442	12.898736844941117	2.343676016397715	0.265744793629156	0.27527729341044566	0.26129158367793265	0.1976863292824661
318000	-4780.176564770837	-4787.0771248964065	6.9005601255690046	-1373.1521175278226	-750.615708433552	-2663.3092989350325	0.16292733377221535	0.31225747532598586	3.9207135419090613	8.93850003082401	12.929809711571625	2.440333331743279	0.265744793629156	0.27527729341044566	0.26129158367793265	0.1976863292824661
319000	-4791.2412959567	-4800.2833470023	9.042051045599585	-1380.0544448897867	-751.9529378057047	-2668.275964306808	0.1412706423144399	0.4213375399047361	4.126151783825658	11.07999095085459	7.649467108829325	2.440333331743279	0.265744793629156	0.27527729341044566	0.26129158367793265	0.1976863292824661
320000	-4787.10670813458	-4795.583025377441	8.476317242860894	-1374.3637728880265	-751.8818965808598	-2669.337355908555	0.15281422770234213	0.39406045871949613	4.1336527245824	10.514257148115899	7.850129842365961	2.440333331743279	0.23705079192656398	0.27527729341044566	0.26129158367793265	0.2263803309850581
321000	-4781.948933235987	-4788.537792331383	6.5888590953950406	-1373.2473106213524	-751.9331162314411	-2663.3573654785896	0.17701934482404785	0.33099435725775045	3.6019566412791257	8.626799000650045	5.051570796771576	2.440333331743279	0.23705079192656398	0.27527729341044566	0.26129158367793265	0.2263803309850581
322000	-4783.590931758622	-4790.239048932481	6.648117173859073	-1375.0041783775416	-751.2271897007249	-2664.007680854214	0.16913574479208257	0.3011130542812717	3.4742638496102365	8.991742565618944	10.501161604522862	3.2870557314939948	0.23705079192656398	0.27527729341044566	0.26129158367793265	0.2263803309850581
323000	-4782.992935116643	-4790.82373409727	7.8307989806268665	-1373.5135386359175	-749.2170908681055	-2668.0931045932475	0.16444973667990867	0.3365024779749115	3.829833807052942	9.745257494088701	6.983123726822257	2.122991204169587	0.23705079192656398	0.2481790553741793	0.26129158367793265	0.2534785690213245
324000	-4783.875833735258	-4791.614269007897	7.7384352726384895	-1379.468348679464	-754.1277732882392	-2658.0181470401935	0.15152054870239967	0.32218447122517635	3.9425232781185593	9.914960772902772	7.390572295010405	2.8124948289029645	0.23705079192656398	0.2481790553741793	0.26129158367793265	0.2534785690213245
325000	-4786.41010274825	-4795.2184164436385	8.808313695388122	-1374.4660869594536	-750.917172437146	-2669.8351570470395	0.14259411049131837	0.43505566334940615	4.535045039884804	10.984839195652404	11.955329870958655	2.8124948289029645	0.23705079192656398	0.2481790553741793	0.26129158367793265	0.2534785690213245
326000	-4785.325784853302	-4792.482221959954	7.1564371066510954	-1372.437922351481	-752.050371316803	-2667.9939282916694	0.17225182552218016	0.2869709628030158	3.880167905673619	9.318398500332814	5.527634797362412	2.772513842792975	0.23705079192656398	0.24038249271963408	0.26129158367793265	0.26127513167586974
327000	-4784.79751472716	-4792.711926323108	7.914411595948156	-1370.7144719738856	-749.1195204308968	-2672.8779339183257	0.1630450025879717	0.3392958037342472	3.67967512354349	10.076372989629874	9.340266034507023	2.772513842792975	0.23705079192656398	0.24038249271963408	0.26129158367793265	0.26127513167586974
328000	-4783.977628411155	-4790.422782748266	6.445154337111374	-1377.5088976202542	-752.7655406009997	-2660.1483445270123	0.17990782844555095	0.31591040390470176	3.3377428935253617	8.607115730793092	5.759110900867669	2.772513842792975	0.23705079192656398	0.24038249271963408	0.26129158367793265	0.26127513167586974
329000	-4786.083578589997	-4793.16087256498	7.077293974983519	-1375.9670279813784	-754.2788948299759	-2662.9149497536255	0.17466915921613216	0.24219561081366703	3.4954824236905986	9.239255368665237	8.580799542499381	2.772513842792975	0.23705079192656398	0.24038249271963408	0.26129158367793265	0.26127513167586974
330000	-4784.118817769327	-4792.9689054127875	8.850087643460878	-1381.2476830926564	-753.8631840340406	-2657.8580382860905	0.13599420523953884	0.32129919251166345	4.421820707048533	11.012049037142596	11.259193427905611	2.772513842792975	0.23705079192656398	0.24038249271963408	0.26129158367793265	0.26127513167586974
331000	-4782.966767370005	-4790.77079071902	7.8040233490142175	-1374.2577105941957	-751.2629314242001	-2665.250148700624	0.1577776880553835	0.3421379498976986	4.4147014413443735	9.965984742695936	10.127215951655893	2.772513842792975	0.23705079192656398	0.24038249271963408	0.26129158367793265	0.26127513167586974
332000	-4782.60925165774	-4791.500505476184	8.891253818443623	-1375.354858017743	-750.4226951467359	-2665.722952311705	0.14544555565903397	0.3334815652716442	4.238137106797979	11.053215212125341	8.646010426807935	2.772513842792975	0.23705079192656398	0.24038249271963408	0.26129158367793265	0.26127513167586974
333000	-4782.83619582452	-4788.781855298006	5.94565947348628	-1374.3384563908005	-750.9094170676892	-2663.533981839516	0.1775840109945791	0.2923345349692406	3.7255810945314165	8.107620867167999	11.659500252260905	2.772513842792975	0.23705079192656398	0.24038249271963408	0.26129158367793265	0.26127513167586974
334000	-4788.336583556718	-4795.747164374902	7.410580818184292	-1374.341872771784	-747.8110170721513	-2673.5942745309667	0.18035892583883123	0.2927099916087563	4.070099354451299	9.64348904023631	9.43096185243796	2.9693095979956703	0.23705079192656398	0.24038249271963408	0.26129158367793265	0.26127513167586974
335000	-4786.169184621102	-4792.367516207269	6.198331586166442	-1372.5539825894346	-750.7524968849671	-2669.061036732867	0.16119166770916993	0.36619624454949357	4.282981208080262	8.431239808218459	14.126543559176065	2.9693095979956703	0.23705079192656398	0.24038249271963408	0.26129158367793265	0.26127513167586974
336000	-4780.552086309246	-4788.713643995091	8.161557685845015	-1376.0971340925807	-751.9912999895107	-2660.6252099129997	0.1469701323845871	0.33384039229559004	4.219902629756727	10.394465907897033	10.43223414088165	2.9693095979956703	0.23705079192656398	0.24038249271963408	0.26129158367793265	0.26127513167586974
337000	-4789.301240900784	-4794.014097463454	4.712856562670037	-1373.9387338189192	-750.7495880637276	-2669.325775580807	0.18285759628382592	0.2429165255840092	3.4957523559526433	6.945764784722054	13.89422631574194	2.9693095979956703	0.27117066745178586	0.24038249271963408	0.26129158367793265	0.22715525615064786
338000	-4781.183997387087	-4788.119478714389	6.9354813273015	-1372.1811224257744	-750.0791189850679	-2665.8592373035467	0.17359019721686236	0.3024190335821867	3.459915417367332	9.168389549353517	6.788974630427934	2.9693095979956703	0.27117066745178586	0.24038249271963408	0.26129158367793265	0.22715525615064786
339000	-4783.845292667952	-4790.2759729796635	6.430680311711961	-1371.3628468713546	-749.1481297652676	-2669.7649963430413	0.18618482899684918	0.2396145206243374	3.4231169122156784	8.663588533763978	9.388758321502625	2.9693095979956703	0.27117066745178586	0.24038249271963408	0.26129158367793265	0.22715525615064786
340000	-4781.2753059218685	-4788.26490530628	6.989599384410824	-1374.4457059114704	-751.4342330037393	-2662.3849663910696	0.1572242519058834	0.28700480955232455	3.944099745928341	9.222507606462841	13.279799660261522	2.9693095979956703	0.27117066745178586	0.24038249271963408	0.26129158367793265	0.22715525615064786
341000	-4786.923800074802	-4794.880513183825	7.956713109023595	-1378.1323044274627	-757.1532784171739	-2659.5949303391894	0.151824101263455	0.4375808852471168	4.177286145286767	10.189621331075612	11.065051850427404	2.9693095979956703	0.27117066745178586	0.24038249271963408	0.26129158367793265	0.22715525615064786
342000	-4782.526374793048	-4790.71213833746	8.185763544412458	-1374.646797382608	-753.009046764752	-2663.0562941901003	0.160336043839193	0.340744229328234	4.240950222969121	10.109476941832085	7.467108893372377	2.146362438385859	0.27117066745178586	0.24038249271963408	0.26129158367793265	0.22715525615064786
343000	-4783.787340379248	-4791.426535922521	7.639195543272912	-1373.640299442242	-750.6471841390102	-2667.1390523412683	0.16690472019680333	0.3436398703862827	3.726404665333512	9.56290894069254	8.514945406461079	2.146362438385859	0.27117066745178586	0.2628641367237597	0.24243597011109713	0.22352922571335776
344000	-4782.009840584784	-4789.964613842261	7.954773257477559	-1374.1285589158363	-752.6580717082414	-2663.177983218184	0.1602323492258971	0.2593514241983519	3.8880741200965145	10.124895583962626	8.878517754335343	2.7948908576021965	0.2891306399599813	0.2628641367237597	0.2244759976029017	0.22352922571335776
345000	-4782.454173813065	-4789.954686357962	7.500512544896917	-1378.3468736180391	-752.8002506236189	-2658.8075621163034	0.15716133939342802	0.3029540235232778	3.826468301914829	9.670634871381985	6.406423082065686	2.7948908576021965	0.2891306399599813	0.2628641367237597	0.2244759976029017	0.22352922571335776
346000	-4782.6633603661085	-4790.632590949398	7.969230583289441	-1377.4183048180635	-752.3821418593631	-2660.8321442719716	0.1541588263128739	0.28570645295329844	4.036076542841907	10.139352909774509	7.512427074483766	2.7948908576021965	0.2891306399599813	0.22724422481645234	0.26009590951020906	0.22352922571335776
347000	-4782.067386581667	-4788.595681016723	6.528294435055303	-1371.1432296996925	-750.028231924327	-2667.424219392703	0.18096445234823075	0.28095026041832366	3.6929640658169296	8.69841676154037	9.473160485819548	2.7948908576021965	0.2891306399599813	0.22724422481645234	0.26009590951020906	0.22352922571335776
348000	-4780.432350282775	-4788.0565590789465	7.624208796172139	-1371.614919087824	-749.7437271642187	-2666.697912826904	0.15459468715192104	0.32673298122412364	4.194676796824685	9.794331122657207	5.821014735364944	2.7948908576021965	0.2891306399599813	0.22724422481645234	0.26009590951020906	0.22352922571335776
349000	-4782.2712609427945	-4788.747101668727	6.475840725932777	-1373.3591197542196	-751.9570008115538	-2663.430981102953	0.16176268385012207	0.32744372166372293	4.126425455735283	8.645963052417844	13.736055953944415	2.7948908576021965	0.2891306399599813	0.23057501432909638	0.26009590951020906	0.22019843620071372
350000	-4783.84023128523	-4791.455259606346	7.615028321115016	-1375.0171484568586	-752.5765833674026	-2663.861527782085	0.15060213200975028	0.384649760474211	4.096457310991287	9.785150647600084	12.232390829497493	2.7948908576021965	0.2891306399599813	0.23057501432909638	0.26009590951020906	0.22019843620071372
351000	-4781.236889673217	-4789.09739420474	7.8605045315237945	-1377.5375927595653	-753.7770735363556	-2657.7827279088197	0.15408539645885883	0.35395489737392477	3.8736259585430766	10.030626858008862	10.180519636926256	2.7948908576021965	0.2869503201166676	0.23275533417241007	0.26009590951020906	0.22019843620071372
352000	-4779.459509866546	-4786.879205043192	7.41969517664613	-1372.5444070806313	-750.4764733554342	-2663.8583246071266	0.16782704551019603	0.3197724846559245	3.7026653742160223	9.589817503131197	9.028666225094435	2.7948908576021965	0.2869503201166676	0.23275533417241007	0.26009590951020906	0.22019843620071372
353000	-4781.257520386594	-4788.8403803127	7.58285992610687	-1372.0782556277852	-750.1776319406025	-2666.5844927443127	0.14898986852575696	0.304658703953355	4.495464014889866	9.752982252591938	5.391136161127051	2.7948908576021965	0.2869503201166676	0.23275533417241007	0.26009590951020906	0.22019843620071372
354000	-4782.625138173653	-4788.253428526759	5.628290353106143	-1372.4302466686017	-750.2569203885579	-2665.5662614695993	0.15218988843608963	0.3502094714416398	4.197949482537718	7.798412679591211	3.5421936654252484	2.7948908576021965	0.2388376100717215	0.2701574674477336	0.26009590951020906	0.23090901297033625
355000	-4782.052389494917	-4790.003919373654	7.951529878736178	-1372.7377073252148	-750.9727552966554	-2666.293456751783	0.15557702581945984	0.3524182774997527	3.950708756879414	10.121652205221245	9.629898971463785	2.7948908576021965	0.2388376100717215	0.2701574674477336	0.26009590951020906	0.23090901297033625
356000	-4787.739462016593	-4794.685186823144	6.945724806551027	-1380.072218463993	-755.3753271411944	-2659.2376412179565	0.1688886904372255	0.299406765574082	3.368489961572409	9.115847133036095	8.604672177392349	2.7948908576021965	0.23286269136767337	0.26540238967388	0.26485098728406264	0.23688393167438437
357000	-4785.593068644352	-4789.71014947734	4.117080832987668	-1374.6383962948098	-751.1198113037252	-2663.9519418788045	0.16588326057060532	0.3004145322685566	3.99774654997076	6.287203159472735	2.9078272781301497	2.7948908576021965	0.23286269136767337	0.26540238967388	0.26485098728406264	0.23688393167438437
358000	-4784.410561356408	-4790.623047309096	6.212485952688279	-1370.5845464343402	-749.6157023802632	-2670.4227984944932	0.1720416705224367	0.2893554398222399	4.070746619433347	8.382608279173347	13.490970217868194	2.7948908576021965	0.23286269136767337	0.26540238967388	0.26485098728406264	0.23688393167438437
359000	-4784.653416652776	-4791.787875168038	7.134458515261789	-1374.1701194790305	-752.2230211599613	-2665.3947345290458	0.1631988141228155	0.3738292815943091	3.584519337415702	9.383248670037345	11.32192015900193	3.014077447001458	0.23286269136767337	0.26540238967388	0.26485098728406264	0.23688393167438437
360000	-4782.79455426453	-4788.8665408952165	6.071986630686379	-1369.5184970348103	-748.7319538798707	-2670.616089980536	0.17080103902803512	0.30855015630299626	3.8445266490254033	8.320776785461934	14.15586828416567	3.014077447001458	0.23286269136767337	0.26540238967388	0.26485098728406264	0.23688393167438437
361000	-4783.843600267797	-4791.468192984247	7.624592716450447	-1372.2503604679002	-748.1329757276867	-2671.0848567886605	0.16487722402490593	0.30065561751691217	3.7415117997641976	9.873382871226003	7.570991726637438	3.014077447001458	0.27020728518973813	0.26540238967388	0.22750639346199786	0.23688393167438437
362000	-4785.178720487466	-4793.430877780185	8.25215729271884	-1371.499082788121	-749.2517380690798	-2672.680056922984	0.16182791155745702	0.33714212060027515	3.938888427245531	10.500947447494395	8.320285465127288	3.014077447001458	0.27020728518973813	0.27015138442344844	0.22515178990752532	0.2344895404792885
363000	-4784.587566573362	-4791.864921651458	7.277355078095791	-1376.23614675727	-751.9598925357934	-2663.6688823583945	0.16520618617595131	0.32074495042401074	4.135962695997874	9.526145232871347	7.131590616784489	3.014077447001458	0.27020728518973813	0.27015138442344844	0.22515178990752532	0.2344895404792885
364000	-4786.774125038157	-4793.09190561757	6.317780579412723	-1376.7973521338567	-751.3106323751229	-2664.9839211085905	0.18548928356754515	0.2847813013972079	3.5123179772113855	8.566570734188279	5.837096269524249	3.014077447001458	0.27020728518973813	0.27015138442344844	0.22515178990752532	0.2344895404792885
